data_id,reporting_date,metric_id,value,currency,entity_id
22089,31-08-2023,4,1.9916,x,E114
22090,31-03-2025,2,7.08,INR,E138
22091,30-09-2024,5,113.3345,%,E123
22092,31-01-2024,1,4157.05,INR,E126
22093,30-09-2024,4,1.9248,x,E132
22094,31-01-2023,4,1.7693,x,E146
22095,31-12-2023,3,931015.44,INR,E102
22096,30-09-2024,5,116.9366,%,E102
22097,30-11-2023,1,3366.04,INR,E104
22098,28-02-2023,5,117.2164,%,E136
22099,28-02-2023,2,131.3,INR,E127
22100,30-06-2023,5,111.2614,%,E124
22101,30-11-2024,1,1135.38,INR,E146
22102,31-01-2025,5,121.2119,%,E133
22103,31-12-2023,1,1515.62,INR,E124
22104,30-06-2025,4,2.2218,x,E119
22105,28-02-2025,3,541157.65,INR,E105
22106,31-07-2024,5,112.5062,%,E148
22107,31-01-2025,3,531513.03,INR,E105
22108,30-09-2023,2,13.33,INR,E114
22109,31-03-2023,4,2.1531,x,E126
22110,31-12-2023,1,1685.73,INR,E101
22111,31-08-2024,2,-77.02,INR,E141
22112,31-08-2024,5,123.6048,%,E103
22113,31-01-2024,4,1.9424,x,E106
22114,30-04-2023,5,121.0509,%,E149
22115,30-04-2023,5,123.5437,%,E148
22116,31-08-2024,3,987172.91,INR,E135
22117,29-02-2024,2,238.99,INR,E132
22118,30-09-2023,5,111.3481,%,E140
22119,31-08-2023,1,4850.29,INR,E109
22120,31-03-2024,1,4249.58,INR,E129
22121,31-07-2024,3,918587.79,INR,E145
22122,30-04-2023,1,1060.69,INR,E150
22123,29-02-2024,4,2.4542,x,E129
22124,31-12-2023,3,889045.11,INR,E102
22125,30-09-2023,1,4071.87,INR,E113
22126,30-11-2023,4,1.5815,x,E142
22127,31-12-2024,2,-160.46,INR,E107
22128,31-03-2025,3,981130.83,INR,E129
22129,30-09-2024,3,750338.54,INR,E143
22130,31-05-2025,2,-61.29,INR,E112
22131,30-11-2023,5,121.7988,%,E104
22132,31-08-2023,5,106.7468,%,E136
22133,28-02-2023,4,1.9169,x,E113
22134,28-02-2023,5,112.514,%,E114
22135,30-04-2024,4,1.8499,x,E119
22136,29-02-2024,5,111.1538,%,E129
22137,31-05-2025,3,605037.48,INR,E126
22138,31-12-2023,4,1.6729,x,E114
22139,31-03-2023,3,820203.06,INR,E121
22140,30-09-2023,2,251.64,INR,E143
22141,31-10-2023,4,2.0089,x,E113
22142,30-06-2025,5,110.9595,%,E109
22143,31-01-2023,4,1.6592,x,E134
22144,30-06-2023,1,4320.57,INR,E104
22145,30-06-2024,4,2.4715,x,E103
22146,31-07-2023,1,2396.62,INR,E132
22147,31-03-2023,5,110.819,%,E101
22148,31-01-2023,1,3405.97,INR,E116
22149,28-02-2025,2,165.2,INR,E101
22150,31-05-2023,5,114.1081,%,E116
22151,30-06-2025,3,815036.57,INR,E107
22152,31-01-2023,4,2.2165,x,E139
22153,31-01-2023,5,124.2118,%,E137
22154,31-12-2023,4,1.665,x,E132
22155,30-06-2024,5,124.9476,%,E123
22156,31-05-2025,1,2568.63,INR,E126
22157,31-03-2023,4,2.2232,x,E137
22158,30-04-2024,1,3289.66,INR,E126
22159,31-10-2023,3,743334.31,INR,E118
22160,28-02-2023,5,118.9615,%,E118
22161,28-02-2025,2,-62.55,INR,E138
22162,31-12-2024,3,563054.99,INR,E143
22163,30-11-2024,4,1.9889,x,E105
22164,30-09-2024,4,2.0219,x,E110
22165,30-11-2024,2,-178.86,INR,E111
22166,30-11-2024,4,2.4356,x,E129
22167,29-02-2024,2,-163.51,INR,E107
22168,30-11-2023,1,2636.91,INR,E118
22169,30-06-2023,1,1619.72,INR,E147
22170,31-01-2023,4,2.0358,x,E148
22171,31-05-2024,2,-115.42,INR,E142
22172,30-04-2025,3,744636.26,INR,E127
22173,31-12-2024,3,612308.46,INR,E122
22174,31-05-2023,5,106.0755,%,E106
22175,31-07-2024,5,120.5845,%,E121
22176,30-06-2024,4,2.1411,x,E133
22177,31-05-2025,4,1.8407,x,E117
22178,31-07-2024,5,105.9499,%,E114
22179,31-10-2024,2,219.35,INR,E138
22180,30-09-2023,4,1.6698,x,E123
22181,31-05-2025,2,258.45,INR,E139
22182,30-06-2024,1,2914.38,INR,E103
22183,31-08-2023,2,-95.77,INR,E135
22184,30-06-2024,3,870879.74,INR,E129
22185,31-03-2023,4,2.3768,x,E141
22186,31-10-2023,3,685356.78,INR,E117
22187,31-12-2024,2,-55.59,INR,E146
22188,31-10-2024,2,-40.11,INR,E144
22189,31-05-2025,4,2.4223,x,E115
22190,31-01-2025,4,2.1926,x,E142
22191,31-08-2024,1,1990.58,INR,E104
22192,30-11-2023,5,108.7,%,E129
22193,31-08-2023,3,615183.83,INR,E150
22194,31-08-2024,4,1.7636,x,E120
22195,31-01-2024,4,1.7302,x,E149
22196,30-04-2023,2,95.1,INR,E134
22197,30-09-2024,2,-230.44,INR,E117
22198,30-11-2024,2,-67.58,INR,E137
22199,31-01-2023,1,3500.21,INR,E111
22200,30-06-2025,3,645429.99,INR,E138
22201,30-09-2024,2,-260.84,INR,E132
22202,30-06-2025,5,106.6365,%,E122
22203,30-04-2025,2,-224.42,INR,E113
22204,31-01-2024,3,917921.51,INR,E147
22205,30-11-2023,1,3631.45,INR,E105
22206,30-04-2023,2,-261.29,INR,E149
22207,30-04-2024,4,1.8911,x,E126
22208,31-03-2025,1,2114.34,INR,E134
22209,29-02-2024,5,116.5608,%,E103
22210,31-01-2023,1,3091.22,INR,E125
22211,30-04-2025,4,1.9811,x,E121
22212,31-05-2025,5,111.2902,%,E140
22213,31-05-2024,4,1.6378,x,E144
22214,30-11-2024,2,145.43,INR,E120
22215,31-12-2024,2,227.91,INR,E124
22216,31-12-2023,4,2.4442,x,E136
22217,31-01-2025,2,-264.83,INR,E137
22218,30-06-2024,2,143.95,INR,E122
22219,30-11-2024,3,863251.73,INR,E141
22220,30-09-2024,1,4788.44,INR,E143
22221,31-12-2024,3,626457.3,INR,E119
22222,31-01-2023,3,871089.52,INR,E145
22223,31-05-2025,2,-267.22,INR,E137
22224,31-01-2024,5,117.6249,%,E113
22225,31-05-2025,5,112.017,%,E113
22226,31-01-2024,3,884454.72,INR,E125
22227,31-01-2025,5,122.2661,%,E102
22228,30-04-2023,5,112.2964,%,E117
22229,31-08-2024,3,762793.05,INR,E134
22230,28-02-2023,4,1.6174,x,E109
22231,30-11-2024,5,113.3381,%,E126
22232,31-08-2023,3,680400.2,INR,E112
22233,30-11-2024,5,108.6625,%,E115
22234,31-12-2023,1,4577.91,INR,E143
22235,31-01-2023,2,-211.15,INR,E131
22236,31-03-2024,1,3542.96,INR,E139
22237,31-08-2024,1,4560.57,INR,E103
22238,30-11-2024,3,955984.29,INR,E134
22239,31-05-2024,4,2.2932,x,E128
22240,31-03-2023,1,1704.56,INR,E123
22241,31-05-2024,1,4269.73,INR,E146
22242,30-06-2025,2,-134.06,INR,E116
22243,28-02-2025,3,961199.01,INR,E121
22244,30-06-2023,1,3836.35,INR,E139
22245,31-05-2023,5,120.7054,%,E139
22246,31-12-2023,3,542516.23,INR,E118
22247,31-05-2024,1,3331.06,INR,E114
22248,31-01-2025,2,192.69,INR,E132
22249,31-05-2024,5,122.2318,%,E107
22250,30-09-2024,3,514315.85,INR,E132
22251,31-05-2023,3,969579.62,INR,E123
22252,31-03-2024,1,1173.35,INR,E120
22253,31-05-2024,2,68.71,INR,E109
22254,31-03-2025,1,3773.55,INR,E113
22255,31-12-2023,5,107.1469,%,E144
22256,30-09-2024,1,1192.05,INR,E146
22257,31-03-2024,1,4139.65,INR,E133
22258,31-03-2024,4,1.8847,x,E129
22259,30-11-2023,3,553556.26,INR,E101
22260,31-01-2025,1,4050.67,INR,E121
22261,31-12-2024,2,209.5,INR,E121
22262,28-02-2025,4,2.0874,x,E141
22263,30-11-2024,4,1.6612,x,E104
22264,31-01-2024,2,-290.87,INR,E129
22265,31-07-2023,2,120.48,INR,E125
22266,30-09-2023,1,3200.56,INR,E112
22267,30-04-2024,3,825398.57,INR,E118
22268,31-12-2023,1,4252.74,INR,E149
22269,31-03-2025,1,2736.91,INR,E128
22270,31-05-2023,2,-225.29,INR,E140
22271,29-02-2024,3,969991.64,INR,E127
22272,30-09-2024,1,3181.05,INR,E118
22273,31-05-2025,5,117.3059,%,E150
22274,30-11-2024,2,260.05,INR,E117
22275,29-02-2024,2,258.95,INR,E120
22276,30-11-2023,5,116.4419,%,E105
22277,31-05-2024,4,1.7976,x,E111
22278,31-10-2024,4,2.4971,x,E124
22279,30-04-2024,4,2.1808,x,E113
22280,31-01-2025,1,2633.75,INR,E125
22281,30-09-2023,1,3239.35,INR,E126
22282,31-03-2023,1,2663.34,INR,E132
22283,31-01-2025,3,944152.58,INR,E106
22284,31-01-2024,5,114.65,%,E120
22285,31-05-2025,1,4294.11,INR,E147
22286,28-02-2023,1,4360.71,INR,E147
22287,31-05-2023,5,121.4866,%,E121
22288,31-10-2024,4,2.2222,x,E133
22289,31-05-2025,2,212.93,INR,E144
22290,30-06-2025,3,693614.79,INR,E139
22291,31-03-2025,4,1.6147,x,E109
22292,31-05-2024,4,2.3425,x,E116
22293,30-04-2024,5,114.9634,%,E131
22294,31-01-2024,4,1.6274,x,E122
22295,31-01-2023,3,557656.26,INR,E109
22296,31-10-2023,2,-204.45,INR,E131
22297,31-10-2023,1,4003.89,INR,E123
22298,31-05-2025,1,3843.43,INR,E113
22299,30-09-2023,4,1.7038,x,E143
22300,31-01-2025,1,4387.69,INR,E109
22301,30-09-2024,5,110.6259,%,E111
22302,31-03-2025,4,2.293,x,E123
22303,30-11-2023,4,1.9888,x,E112
22304,31-08-2023,5,119.631,%,E143
22305,30-04-2024,4,1.8814,x,E124
22306,30-06-2023,4,1.8471,x,E130
22307,31-01-2025,3,920679.8,INR,E117
22308,31-10-2024,3,517651.13,INR,E117
22309,31-08-2023,1,4898.95,INR,E150
22310,31-07-2024,3,824089.78,INR,E141
22311,31-01-2025,5,113.6497,%,E137
22312,31-08-2024,2,76.83,INR,E129
22313,31-08-2024,3,561370.47,INR,E123
22314,31-08-2023,3,757026.23,INR,E126
22315,30-09-2024,3,992547.76,INR,E111
22316,31-10-2024,2,-158.84,INR,E104
22317,30-09-2023,5,119.4456,%,E129
22318,30-11-2023,1,2739.89,INR,E117
22319,30-04-2024,3,826229.07,INR,E126
22320,31-05-2024,3,602443.61,INR,E146
22321,31-08-2024,2,-17.72,INR,E143
22322,31-03-2023,1,4920.37,INR,E136
22323,31-01-2024,4,1.6953,x,E150
22324,30-06-2023,5,117.7289,%,E129
22325,30-09-2023,1,3302.39,INR,E116
22326,30-06-2024,5,116.301,%,E122
22327,30-04-2025,2,69.07,INR,E134
22328,31-03-2023,4,2.0022,x,E123
22329,31-08-2023,5,105.3386,%,E118
22330,31-08-2023,3,950048.41,INR,E102
22331,31-03-2025,2,196.19,INR,E138
22332,30-11-2024,5,108.4834,%,E143
22333,31-05-2025,4,1.9133,x,E146
22334,30-06-2024,2,162.33,INR,E121
22335,30-09-2023,3,990031.16,INR,E112
22336,28-02-2023,3,975568.52,INR,E110
22337,31-05-2025,5,122.9872,%,E150
22338,31-03-2025,3,579186.95,INR,E135
22339,31-10-2023,1,4657.9,INR,E145
22340,31-05-2024,4,2.3784,x,E134
22341,30-11-2024,4,1.8769,x,E147
22342,30-11-2024,5,112.8905,%,E136
22343,28-02-2023,5,114.1982,%,E135
22344,31-01-2024,4,2.1562,x,E113
22345,31-10-2024,3,630417.81,INR,E112
22346,30-06-2023,4,1.5229,x,E120
22347,28-02-2025,4,1.6412,x,E130
22348,30-04-2023,1,2760.46,INR,E123
22349,30-06-2024,4,1.782,x,E130
22350,30-04-2024,2,158.71,INR,E135
22351,30-11-2023,1,1426.76,INR,E127
22352,31-03-2025,1,4669.86,INR,E126
22353,31-03-2023,2,237.2,INR,E148
22354,31-07-2023,4,2.4088,x,E125
22355,30-04-2025,4,2.2396,x,E106
22356,31-12-2024,2,-235.8,INR,E134
22357,31-07-2023,4,1.9381,x,E105
22358,31-01-2023,3,565702.69,INR,E145
22359,31-05-2025,2,292.62,INR,E105
22360,30-11-2024,5,111.6608,%,E108
22361,29-02-2024,4,2.0853,x,E127
22362,29-02-2024,1,4117.57,INR,E111
22363,31-12-2024,3,960308.04,INR,E144
22364,31-08-2024,4,2.2555,x,E147
22365,31-05-2024,5,118.4901,%,E147
22366,30-09-2024,5,114.3196,%,E147
22367,30-04-2024,4,2.1054,x,E126
22368,30-06-2025,2,-243.5,INR,E148
22369,31-05-2024,1,4535.69,INR,E109
22370,31-10-2023,2,26.27,INR,E130
22371,30-09-2024,5,105.8027,%,E141
22372,31-05-2023,2,251.94,INR,E117
22373,31-01-2024,4,1.9893,x,E142
22374,29-02-2024,5,122.3718,%,E129
22375,31-10-2024,1,4427.55,INR,E130
22376,31-01-2024,1,4263.01,INR,E129
22377,30-09-2024,1,1245.61,INR,E118
22378,31-10-2024,5,109.9413,%,E137
22379,31-03-2024,3,937773.94,INR,E140
22380,30-11-2023,2,239.39,INR,E130
22381,31-12-2023,5,114.1614,%,E145
22382,31-07-2023,2,-35.98,INR,E121
22383,31-08-2024,2,-194.92,INR,E133
22384,31-01-2023,1,4873.64,INR,E140
22385,31-10-2023,2,-172.12,INR,E149
22386,31-08-2023,1,1763.75,INR,E150
22387,31-08-2023,4,2.1607,x,E117
22388,30-09-2023,3,621422.15,INR,E109
22389,30-04-2024,3,969385.81,INR,E149
22390,31-03-2023,1,1043.63,INR,E123
22391,31-05-2024,3,502876.63,INR,E112
22392,31-03-2023,2,2.93,INR,E136
22393,31-03-2025,1,2952.25,INR,E137
22394,31-03-2023,3,581682.01,INR,E129
22395,28-02-2025,1,2978.08,INR,E139
22396,31-03-2024,1,2646.64,INR,E102
22397,31-03-2024,4,2.3903,x,E131
22398,31-10-2024,4,1.5093,x,E139
22399,31-03-2025,2,285.76,INR,E108
22400,30-04-2023,2,74.64,INR,E126
22401,30-11-2023,3,575921.72,INR,E116
22402,31-07-2023,5,105.9352,%,E113
22403,31-05-2025,4,2.0381,x,E119
22404,31-12-2023,2,-159.07,INR,E121
22405,30-04-2025,1,2204.66,INR,E115
22406,31-08-2023,3,622566.08,INR,E116
22407,31-03-2025,2,90.1,INR,E147
22408,28-02-2023,1,3214.12,INR,E107
22409,30-11-2023,2,-253.22,INR,E120
22410,31-03-2024,4,2.0265,x,E121
22411,31-03-2023,5,120.8238,%,E119
22412,31-07-2024,5,106.6239,%,E143
22413,31-12-2023,5,122.7948,%,E137
22414,30-04-2024,4,2.0783,x,E103
22415,30-04-2023,2,270.37,INR,E145
22416,31-01-2023,4,1.6481,x,E124
22417,30-06-2024,4,2.4936,x,E143
22418,31-12-2023,2,86.56,INR,E136
22419,30-06-2023,2,40.5,INR,E103
22420,31-05-2025,1,3061.12,INR,E118
22421,30-11-2023,2,-285.81,INR,E120
22422,31-01-2024,3,969819.6,INR,E113
22423,30-04-2025,4,2.144,x,E131
22424,31-05-2024,5,106.8325,%,E133
22425,29-02-2024,2,-287.43,INR,E133
22426,31-08-2023,4,1.5508,x,E127
22427,31-10-2024,3,804697.88,INR,E120
22428,31-05-2025,3,807007.71,INR,E138
22429,31-05-2025,5,114.9933,%,E108
22430,31-10-2024,1,2227.06,INR,E126
22431,31-01-2025,2,19.05,INR,E109
22432,30-04-2025,4,2.0163,x,E129
22433,31-07-2024,2,-288.35,INR,E109
22434,31-01-2024,1,2129.88,INR,E146
22435,30-09-2023,1,1212.74,INR,E109
22436,31-10-2023,5,123.0031,%,E110
22437,31-08-2024,5,119.5045,%,E109
22438,31-03-2023,1,4984.46,INR,E140
22439,30-09-2023,2,-118.7,INR,E129
22440,31-07-2023,3,939242.92,INR,E142
22441,28-02-2023,3,801527.13,INR,E128
22442,31-10-2024,5,114.0625,%,E131
22443,31-05-2025,5,109.4515,%,E111
22444,31-07-2024,1,3953.57,INR,E138
22445,31-05-2024,2,242.48,INR,E131
22446,30-04-2025,2,-158.81,INR,E108
22447,31-05-2023,1,1701.56,INR,E102
22448,31-05-2024,2,117.73,INR,E110
22449,31-08-2024,5,124.5395,%,E133
22450,31-07-2024,2,149.97,INR,E149
22451,31-05-2025,5,110.6916,%,E103
22452,31-12-2023,1,2679.82,INR,E101
22453,31-08-2024,3,692158.82,INR,E123
22454,30-04-2024,3,926047.51,INR,E128
22455,29-02-2024,1,4085.48,INR,E136
22456,31-12-2024,1,3355.9,INR,E141
22457,31-05-2024,4,1.775,x,E103
22458,28-02-2023,2,262.79,INR,E120
22459,31-01-2023,1,3613.26,INR,E121
22460,30-04-2025,3,985238.32,INR,E127
22461,31-01-2023,5,116.6023,%,E106
22462,30-04-2023,2,192.72,INR,E118
22463,30-06-2025,2,187.86,INR,E116
22464,31-01-2023,4,1.8373,x,E123
22465,30-09-2023,4,2.464,x,E113
22466,30-04-2023,2,-286.84,INR,E148
22467,30-04-2023,1,4074.84,INR,E123
22468,31-07-2024,3,982778.54,INR,E122
22469,30-09-2024,5,111.7782,%,E148
22470,31-05-2023,5,117.9622,%,E137
22471,31-01-2025,1,3248.89,INR,E144
22472,31-08-2024,4,2.2615,x,E148
22473,31-08-2024,1,4464.71,INR,E125
22474,28-02-2025,5,117.0609,%,E143
22475,31-08-2024,1,4263.62,INR,E105
22476,31-01-2024,2,-112.63,INR,E119
22477,30-04-2024,1,1914.35,INR,E142
22478,30-11-2023,4,1.9307,x,E145
22479,31-05-2023,5,118.5547,%,E102
22480,31-07-2024,3,593623.47,INR,E120
22481,30-09-2024,5,118.607,%,E114
22482,31-01-2023,4,1.8941,x,E137
22483,31-05-2025,1,4182.3,INR,E105
22484,31-03-2025,4,1.5368,x,E134
22485,30-04-2023,1,3671.93,INR,E149
22486,30-11-2023,1,3599.29,INR,E143
22487,31-12-2024,2,264.56,INR,E127
22488,31-08-2024,1,3853.47,INR,E125
22489,31-07-2023,3,898150.95,INR,E139
22490,31-12-2023,3,952295.51,INR,E141
22491,30-09-2024,2,105.03,INR,E118
22492,30-04-2024,5,110.8031,%,E114
22493,28-02-2023,2,221.86,INR,E101
22494,29-02-2024,5,119.9516,%,E103
22495,31-12-2023,1,2697.75,INR,E113
22496,31-07-2023,3,855264.59,INR,E141
22497,31-12-2023,1,4470.76,INR,E115
22498,28-02-2025,2,285.39,INR,E150
22499,29-02-2024,3,976175.75,INR,E148
22500,30-06-2025,2,-104.8,INR,E120
22501,30-06-2024,5,113.4339,%,E148
22502,30-09-2024,5,107.1907,%,E145
22503,31-01-2023,5,109.9509,%,E120
22504,30-04-2024,5,122.6484,%,E103
22505,29-02-2024,3,680424.96,INR,E118
22506,31-05-2025,5,117.4111,%,E145
22507,30-11-2023,3,832982.81,INR,E123
22508,31-10-2024,1,4127.32,INR,E126
22509,31-12-2024,5,108.656,%,E114
22510,30-11-2024,2,-117.11,INR,E119
22511,31-03-2025,1,2793.35,INR,E122
22512,31-01-2025,4,1.8648,x,E144
22513,30-04-2023,3,991452.62,INR,E106
22514,31-07-2023,5,121.6988,%,E124
22515,31-07-2024,2,-12.19,INR,E107
22516,31-08-2023,1,4517.07,INR,E133
22517,31-03-2023,5,111.9531,%,E145
22518,31-03-2025,4,2.2858,x,E150
22519,30-04-2024,4,1.7237,x,E129
22520,31-08-2024,1,4089.29,INR,E144
22521,31-05-2023,3,728226.7,INR,E105
22522,30-06-2025,5,107.15,%,E122
22523,30-04-2025,5,110.4652,%,E125
22524,31-05-2025,5,113.0455,%,E146
22525,30-09-2023,1,3997.17,INR,E145
22526,31-08-2024,2,-256.21,INR,E117
22527,31-07-2024,2,95.73,INR,E101
22528,28-02-2025,1,3864.05,INR,E133
22529,31-07-2024,5,118.0784,%,E110
22530,31-01-2025,3,880334.82,INR,E135
22531,30-04-2024,3,589084.31,INR,E133
22532,31-08-2024,2,52.26,INR,E146
22533,28-02-2023,5,123.8229,%,E113
22534,31-01-2023,4,2.1108,x,E114
22535,30-04-2024,4,2.1113,x,E114
22536,31-05-2023,1,3945.76,INR,E104
22537,30-06-2024,3,666602.12,INR,E136
22538,31-07-2024,4,2.2005,x,E142
22539,31-05-2024,3,958116.92,INR,E123
22540,30-11-2024,2,-293.46,INR,E104
22541,30-09-2023,4,2.3701,x,E134
22542,30-06-2024,4,1.7186,x,E105
22543,30-09-2023,2,-26.45,INR,E102
22544,31-12-2023,5,122.047,%,E145
22545,30-06-2025,1,4295.65,INR,E118
22546,30-11-2023,1,4567.71,INR,E104
22547,30-06-2024,1,4761.67,INR,E107
22548,30-11-2024,2,-31.71,INR,E146
22549,31-03-2023,4,2.1564,x,E132
22550,31-01-2023,1,2561.91,INR,E103
22551,31-05-2024,3,675358.36,INR,E123
22552,31-12-2024,3,715797.71,INR,E143
22553,31-12-2024,1,3972.3,INR,E150
22554,31-10-2024,2,0.86,INR,E113
22555,31-05-2024,3,907029.84,INR,E107
22556,30-04-2025,1,3980.87,INR,E147
22557,31-10-2023,5,105.4096,%,E144
22558,30-06-2023,3,815119.08,INR,E121
22559,31-05-2025,3,718285.56,INR,E116
22560,31-01-2024,5,114.1326,%,E110
22561,31-03-2025,3,909186.53,INR,E124
22562,31-03-2023,4,2.0476,x,E118
22563,30-04-2023,3,942810.91,INR,E110
22564,30-06-2024,5,119.2561,%,E129
22565,31-03-2023,1,3211.36,INR,E104
22566,31-07-2023,5,120.0908,%,E143
22567,30-04-2023,2,-276.99,INR,E122
22568,31-07-2024,2,-283.75,INR,E117
22569,30-04-2024,1,1333.4,INR,E128
22570,30-04-2023,1,2750.26,INR,E107
22571,31-05-2024,3,617725.07,INR,E115
22572,30-09-2023,2,290.56,INR,E149
22573,31-08-2024,1,3169.16,INR,E126
22574,30-06-2025,3,831207.87,INR,E149
22575,30-06-2025,2,-132.71,INR,E144
22576,31-03-2025,4,1.8218,x,E105
22577,30-04-2023,2,-98.72,INR,E125
22578,30-11-2024,4,2.1987,x,E137
22579,31-05-2024,3,736853.1,INR,E106
22580,31-01-2023,1,3070.73,INR,E105
22581,30-06-2023,1,3368.01,INR,E146
22582,31-08-2023,2,161.29,INR,E145
22583,30-04-2023,1,1361.48,INR,E127
22584,31-07-2024,4,2.2769,x,E125
22585,31-12-2023,3,781617.53,INR,E141
22586,30-09-2024,4,2.1691,x,E130
22587,30-06-2023,2,-103.47,INR,E115
22588,31-12-2024,5,113.1877,%,E142
22589,31-01-2024,2,-161.3,INR,E133
22590,30-04-2023,3,989650,INR,E119
22591,31-10-2023,2,-1.8,INR,E119
22592,31-05-2025,4,2.4961,x,E111
22593,28-02-2025,2,-6.13,INR,E133
22594,31-12-2024,1,1879.01,INR,E132
22595,31-10-2024,3,753726.2,INR,E139
22596,30-11-2023,1,1158.38,INR,E113
22597,31-10-2024,5,123.0954,%,E147
22598,31-01-2025,5,121.371,%,E142
22599,30-11-2023,1,3903.28,INR,E147
22600,31-12-2023,5,117.1965,%,E101
22601,31-01-2025,5,116.5967,%,E147
22602,30-06-2023,3,998364.11,INR,E134
22603,29-02-2024,1,2111.99,INR,E135
22604,31-01-2024,2,167.81,INR,E110
22605,31-03-2024,3,790702.39,INR,E132
22606,31-03-2023,2,285.53,INR,E102
22607,30-04-2024,5,121.5561,%,E112
22608,31-10-2023,4,2.4985,x,E108
22609,31-03-2025,1,3353.3,INR,E124
22610,31-03-2023,5,109.0909,%,E123
22611,31-05-2025,4,2.0037,x,E137
22612,31-12-2024,5,119.2222,%,E148
22613,31-12-2023,1,4097.44,INR,E122
22614,31-03-2023,3,500254.99,INR,E136
22615,31-07-2024,3,752513.54,INR,E123
22616,30-06-2023,3,617617.29,INR,E140
22617,30-09-2023,4,2.3749,x,E116
22618,31-05-2023,3,576452.72,INR,E109
22619,30-04-2024,1,3665.82,INR,E113
22620,30-06-2024,2,-140.36,INR,E120
22621,30-09-2023,2,-86.07,INR,E150
22622,30-04-2024,5,123.8112,%,E142
22623,31-07-2024,2,-155.73,INR,E135
22624,31-10-2024,1,1380.01,INR,E111
22625,31-05-2025,1,1277.14,INR,E110
22626,31-03-2023,5,115.0923,%,E142
22627,30-06-2023,4,2.1417,x,E125
22628,31-01-2025,3,663646.82,INR,E107
22629,31-12-2024,2,114.16,INR,E117
22630,28-02-2023,2,-263.38,INR,E120
22631,31-03-2025,3,928667.32,INR,E132
22632,31-01-2025,5,121.3313,%,E108
22633,30-04-2023,2,291.3,INR,E119
22634,31-01-2025,3,968252.49,INR,E125
22635,31-12-2024,2,-86.28,INR,E124
22636,28-02-2023,2,-60.43,INR,E114
22637,31-05-2025,1,3983.86,INR,E109
22638,30-04-2025,3,567041.39,INR,E105
22639,31-01-2023,2,-111.59,INR,E101
22640,30-04-2023,1,1474.16,INR,E114
22641,31-10-2023,1,2819.55,INR,E128
22642,31-03-2025,3,776002.14,INR,E120
22643,31-03-2023,2,-173.3,INR,E119
22644,31-03-2024,2,-284.02,INR,E142
22645,31-05-2024,4,2.2194,x,E144
22646,30-04-2025,1,1080.02,INR,E124
22647,31-10-2024,3,986701.3,INR,E140
22648,31-12-2024,2,-167.04,INR,E109
22649,30-04-2024,4,2.1639,x,E102
22650,29-02-2024,2,-39.15,INR,E104
22651,31-07-2024,3,529836.93,INR,E130
22652,31-08-2024,4,1.9722,x,E142
22653,31-08-2024,4,2.0168,x,E138
22654,30-06-2025,5,122.0937,%,E129
22655,31-12-2023,2,139.41,INR,E126
22656,29-02-2024,5,106.586,%,E142
22657,31-03-2023,3,604581.34,INR,E105
22658,31-12-2023,2,-112.87,INR,E101
22659,30-11-2024,4,1.6164,x,E128
22660,31-08-2024,3,728449.54,INR,E140
22661,31-03-2024,4,2.4843,x,E111
22662,30-11-2024,4,2.0146,x,E126
22663,31-07-2023,2,145.13,INR,E137
22664,31-05-2024,4,2.1829,x,E102
22665,31-03-2024,1,4399.65,INR,E108
22666,31-08-2024,1,1862.89,INR,E119
22667,30-11-2023,4,2.2538,x,E104
22668,30-09-2024,3,940677.62,INR,E112
22669,28-02-2023,2,-197.09,INR,E107
22670,31-05-2023,1,2387.21,INR,E131
22671,31-12-2024,1,4880.41,INR,E119
22672,31-05-2023,2,168.47,INR,E145
22673,30-06-2025,3,641295.42,INR,E137
22674,31-08-2023,2,38.37,INR,E142
22675,31-07-2023,2,-57.4,INR,E149
22676,31-03-2023,5,114.7993,%,E120
22677,31-07-2023,2,-86.9,INR,E108
22678,31-05-2025,4,1.7793,x,E105
22679,31-01-2024,4,2.1748,x,E148
22680,31-05-2025,5,120.5708,%,E143
22681,31-10-2023,4,2.374,x,E144
22682,30-06-2025,3,577664.98,INR,E127
22683,30-04-2024,5,121.4571,%,E103
22684,30-04-2023,4,1.7548,x,E108
22685,31-05-2024,5,113.5467,%,E146
22686,30-11-2023,5,123.0289,%,E105
22687,30-04-2023,1,2818.01,INR,E124
22688,30-06-2024,4,1.6971,x,E130
22689,31-08-2023,2,-204.08,INR,E138
22690,30-06-2025,1,2891.94,INR,E113
22691,30-04-2023,4,2.2627,x,E121
22692,30-06-2025,3,998602.57,INR,E134
22693,31-01-2023,4,2.2874,x,E112
22694,31-10-2023,4,2.377,x,E109
22695,31-01-2024,2,148.7,INR,E112
22696,30-11-2023,3,947717.55,INR,E133
22697,31-12-2024,5,106.5259,%,E119
22698,31-12-2024,4,2.4299,x,E138
22699,31-03-2024,2,-62.16,INR,E105
22700,31-03-2024,3,960807.11,INR,E142
22701,30-04-2024,5,106.5147,%,E123
22702,31-05-2024,1,3860.97,INR,E143
22703,31-12-2023,1,3942.75,INR,E142
22704,30-09-2024,4,2.4969,x,E105
22705,31-05-2025,1,4075.42,INR,E132
22706,30-09-2023,5,112.6515,%,E141
